Date,File,Attribution,ID
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestDateUtils.java,test,684
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestHttpClientUtils.java,test,685
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestURIBuilder.java,test,686
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestURIUtils.java,test,687
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/client/utils/TestURLEncodedUtils.java,test,688
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/TestEofSensorInputStream.java,test,700
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/routing/TestHttpRoute.java,test,711
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/routing/TestRouteTracker.java,test,715
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/ssl/TestDefaultHostnameVerifier.java,test,721
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/util/TestInetAddressUtils.java,test,728
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/util/TestPublicSuffixListParser.java,test,730
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/conn/util/TestPublicSuffixMatcher.java,test,731
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/cookie/TestCookieOrigin.java,test,739
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/cookie/TestCookiePathComparator.java,test,740
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/cookie/TestCookiePriorityComparator.java,test,741
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestAuthChallengeParser.java,test,783
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestBasicScheme.java,test,785
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestDigestScheme.java,test,787
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestHttpAuthenticator.java,test,790
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/auth/TestNTLMEngineImpl.java,test,796
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestAIMDBackoffManager.java,test,804
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestAbstractResponseHandler.java,test,805
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicAuthCache.java,test,806
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicCookieStore.java,test,807
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicCredentialsProvider.java,test,808
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestBasicResponseHandler.java,test,809
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestCloseableHttpClient.java,test,811
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultBackoffStrategy.java,test,814
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultHttpRequestRetryHandler.java,test,816
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultRedirectStrategy.java,test,817
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestDefaultServiceUnavailableRetryStrategy.java,test,818
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestFutureRequestExecutionService.java,test,821
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestIdleConnectionEvictor.java,test,826
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestInternalHttpClient.java,test,827
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/client/TestNullBackoffStrategy.java,test,830
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestBasicHttpClientConnectionManager.java,test,836
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestDefaultProxyRoutePlanner.java,test,844
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestDefaultRoutePlanner.java,test,845
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestPoolingHttpClientConnectionManager.java,test,853
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/conn/TestSystemDefaultRoutePlanner.java,test,855
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestBasicClientCookie.java,test,860
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/cookie/TestRFC6265CookieSpec.java,test,872
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestConnectionHolder.java,test,880
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestMainClientExec.java,test,882
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestMinimalClientExec.java,test,883
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestProtocolExec.java,test,884
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestRedirectExec.java,test,885
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestRetryExec.java,test,889
2016/01/16,httpclient/src/test/java/org/apache/hc/client5/http/impl/execchain/TestServiceUnavailableRetryExec.java,test,890
2016/01/16,httpclient/src/test/java/org/apache/http/auth/TestAuthChallenge.java,test,1032
2016/01/16,httpclient/src/test/java/org/apache/http/auth/TestAuthScope.java,test,1041
2016/01/16,httpclient/src/test/java/org/apache/http/auth/TestCredentials.java,test,1048
2016/01/16,httpclient/src/test/java/org/apache/http/auth/util/TestByteArrayBuilder.java,test,1061
2016/01/16,httpclient/src/test/java/org/apache/http/client/config/TestRequestConfig.java,test,1089
2016/01/16,httpclient/src/test/java/org/apache/http/client/entity/TestDecompressingEntity.java,test,1091
2016/01/16,httpclient/src/test/java/org/apache/http/client/entity/TestEntityBuilder.java,test,1094
2016/01/16,httpclient/src/test/java/org/apache/http/client/methods/TestHttpOptions.java,test,1110
2016/01/16,httpclient/src/test/java/org/apache/http/client/methods/TestHttpRequestBase.java,test,1114
2016/01/16,httpclient/src/test/java/org/apache/http/client/methods/TestRequestBuilder.java,test,1118
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAcceptEncoding.java,test,1134
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAddCookies.java,test,1135
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAuthCache.java,test,1136
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestClientConnControl.java,test,1138
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestDefaultHeaders.java,test,1139
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestExpectContinue.java,test,1140
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestResponseContentEncoding.java,test,1144
2016/01/16,httpclient/src/test/java/org/apache/http/client/protocol/TestResponseProcessCookies.java,test,1145
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestDateUtils.java,test,1148
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestHttpClientUtils.java,test,1149
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestURIBuilder.java,test,1154
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestURIUtils.java,test,1155
2016/01/16,httpclient/src/test/java/org/apache/http/client/utils/TestURLEncodedUtils.java,test,1156
2016/01/16,httpclient/src/test/java/org/apache/http/conn/TestEofSensorInputStream.java,test,1171
2016/01/16,httpclient/src/test/java/org/apache/http/conn/routing/TestHttpRoute.java,test,1200
2016/01/16,httpclient/src/test/java/org/apache/http/conn/routing/TestRouteTracker.java,test,1204
2016/01/16,httpclient/src/test/java/org/apache/http/conn/ssl/TestDefaultHostnameVerifier.java,test,1233
2016/01/16,httpclient/src/test/java/org/apache/http/conn/ssl/TestSSLSocketFactory.java,test,1242
2016/01/16,httpclient/src/test/java/org/apache/http/conn/util/TestInetAddressUtils.java,test,1251
2016/01/16,httpclient/src/test/java/org/apache/http/conn/util/TestPublicSuffixListParser.java,test,1253
2016/01/16,httpclient/src/test/java/org/apache/http/conn/util/TestPublicSuffixMatcher.java,test,1254
2016/01/16,httpclient/src/test/java/org/apache/http/cookie/TestCookieOrigin.java,test,1262
2016/01/16,httpclient/src/test/java/org/apache/http/cookie/TestCookiePathComparator.java,test,1263
2016/01/16,httpclient/src/test/java/org/apache/http/cookie/TestCookiePriorityComparator.java,test,1264
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestAuthChallengeParser.java,test,1278
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestBasicScheme.java,test,1280
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestDigestScheme.java,test,1282
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestHttpAuthenticator.java,test,1285
2016/01/16,httpclient/src/test/java/org/apache/http/impl/auth/TestNTLMEngineImpl.java,test,1291
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestAIMDBackoffManager.java,test,1304
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestAbstractResponseHandler.java,test,1308
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicAuthCache.java,test,1312
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicCookieStore.java,test,1313
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicCredentialsProvider.java,test,1314
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestBasicResponseHandler.java,test,1315
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestCloseableHttpClient.java,test,1318
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultBackoffStrategy.java,test,1326
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultHttpRequestRetryHandler.java,test,1329
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultRedirectStrategy.java,test,1332
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestDefaultServiceUnavailableRetryStrategy.java,test,1335
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestFutureRequestExecutionService.java,test,1341
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestIdleConnectionEvictor.java,test,1349
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestInternalHttpClient.java,test,1350
2016/01/16,httpclient/src/test/java/org/apache/http/impl/client/TestNullBackoffStrategy.java,test,1354
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestBasicHttpClientConnectionManager.java,test,1416
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultHttpResponseParser.java,test,1426
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultProxyRoutePlanner.java,test,1430
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestDefaultRoutePlanner.java,test,1432
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestHttpClientConnectionOperator.java,test,1435
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestPoolingHttpClientConnectionManager.java,test,1450
2016/01/16,httpclient/src/test/java/org/apache/http/impl/conn/TestSystemDefaultRoutePlanner.java,test,1456
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestBasicClientCookie.java,test,1473
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestPublicSuffixListParser.java,test,1503
2016/01/16,httpclient/src/test/java/org/apache/http/impl/cookie/TestRFC6265CookieSpec.java,test,1517
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestConnectionHolder.java,test,1525
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestMainClientExec.java,test,1528
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestMinimalClientExec.java,test,1529
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestProtocolExec.java,test,1530
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestRedirectExec.java,test,1532
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestResponseEntityWrapper.java,test,1537
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestRetryExec.java,test,1539
2016/01/16,httpclient/src/test/java/org/apache/http/impl/execchain/TestServiceUnavailableRetryExec.java,test,1540
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/FormBodyPart.java,production,1999
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/FormBodyPartBuilder.java,production,2000
2016/01/16,httpmime/src/main/java/org/apache/hc/client5/http/entity/mime/MultipartEntityBuilder.java,production,2008
2016/01/16,httpmime/src/main/java/org/apache/http/entity/mime/FormBodyPartBuilder.java,production,2021
2016/01/16,httpmime/src/main/java/org/apache/http/entity/mime/MultipartEntityBuilder.java,production,2033
2016/01/16,httpmime/src/test/java/org/apache/hc/client5/http/entity/mime/FormBodyPartTest.java,test,1999
2016/01/16,httpmime/src/test/java/org/apache/hc/client5/http/entity/mime/TestFormBodyPartBuilder.java,test,2000
2016/01/16,httpmime/src/test/java/org/apache/hc/client5/http/entity/mime/TestMultipartEntityBuilder.java,test,2008
2016/01/16,httpmime/src/test/java/org/apache/http/entity/mime/FormBodyPartTest.java,test,2347
2016/01/16,httpmime/src/test/java/org/apache/http/entity/mime/TestFormBodyPartBuilder.java,test,2021
2016/01/16,httpmime/src/test/java/org/apache/http/entity/mime/TestMultipartEntityBuilder.java,test,2033
2016/01/16,httpclient/src/main/java/org/apache/http/impl/auth/SPNegoScheme.java,production,1298
2016/01/14,httpclient/src/main/java/org/apache/http/impl/auth/SPNegoScheme.java,production,1298
2016/01/13,httpclient/src/main/java/org/apache/http/cookie/CookiePriorityComparator.java,production,1264
2016/01/13,httpclient/src/main/java/org/apache/http/impl/cookie/BasicClientCookie.java,production,1473
2016/01/13,httpclient/src/test/java/org/apache/http/conn/routing/TestHttpRoute.java,test,1200
2016/01/13,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,production,212
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/AsynchronousValidationRequest.java,production,247
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/BasicHttpCache.java,production,249
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheEntryUpdater.java,production,258
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheInvalidator.java,production,259
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheKeyGenerator.java,production,260
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheValidityPolicy.java,production,262
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheableRequestPolicy.java,production,263
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CachedHttpResponseGenerator.java,production,265
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CachedResponseSuitabilityChecker.java,production,266
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CachingExec.java,production,267
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CombinedEntity.java,production,271
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/ConditionalRequestBuilder.java,production,273
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/DefaultFailureCache.java,production,275
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/ImmediateSchedulingStrategy.java,production,289
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/RequestProtocolCompliance.java,production,296
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/ResponseCachingPolicy.java,production,299
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/ResponseProtocolCompliance.java,production,300
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/SizeLimitedResponseReader.java,production,303
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/WarningValue.java,production,306
2016/01/13,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/ehcache/EhcacheHttpCacheStorage.java,production,308
2016/01/13,httpclient-cache/src/test/java/org/apache/http/client/cache/TestHttpCacheEntry.java,test,212
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestAsynchronousValidationRequest.java,test,247
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestAsynchronousValidator.java,test,248
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestBasicHttpCache.java,test,249
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheEntryUpdater.java,test,258
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheInvalidator.java,test,259
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheKeyGenerator.java,test,260
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheValidityPolicy.java,test,262
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCacheableRequestPolicy.java,test,263
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCachedHttpResponseGenerator.java,test,265
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCachedResponseSuitabilityChecker.java,test,266
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCachingExec.java,test,267
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestCombinedEntity.java,test,271
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestConditionalRequestBuilder.java,test,273
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestImmediateSchedulingStrategy.java,test,289
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestRequestProtocolCompliance.java,test,296
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestResponseCachingPolicy.java,test,299
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestResponseProtocolCompliance.java,test,300
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestSizeLimitedResponseReader.java,test,303
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/TestWarningValue.java,test,306
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/ehcache/TestEhcacheHttpCacheStorage.java,test,308
2016/01/13,httpclient-cache/src/test/java/org/apache/http/impl/client/cache/memcached/TestMemcachedHttpCacheStorage.java,test,314
2016/01/13,httpclient-osgi/src/main/java/org/apache/http/osgi/impl/OSGiHttpRoutePlanner.java,production,392
2016/01/13,httpclient-osgi/src/main/java/org/apache/http/osgi/impl/PropertiesUtils.java,production,394
2016/01/13,httpclient-osgi/src/test/java/org/apache/http/osgi/impl/OSGiProxyConfigurationTest.java,test,393
2016/01/13,httpclient-osgi/src/test/java/org/apache/http/osgi/impl/TestOSGiHttpRoutePlanner.java,test,392
2016/01/13,httpclient-win/src/main/java/org/apache/http/impl/auth/win/WindowsNegotiateScheme.java,production,417
2016/01/13,httpclient-win/src/test/java/org/apache/http/impl/auth/win/TestWindowsNegotiateScheme.java,test,417
2016/01/13,httpclient/src/main/java/org/apache/http/auth/AuthChallenge.java,production,1032
2016/01/13,httpclient/src/main/java/org/apache/http/auth/AuthScope.java,production,1041
2016/01/13,httpclient/src/main/java/org/apache/http/auth/util/ByteArrayBuilder.java,production,1061
2016/01/13,httpclient/src/main/java/org/apache/http/client/config/RequestConfig.java,production,1089
2016/01/13,httpclient/src/main/java/org/apache/http/client/entity/DecompressingEntity.java,production,1091
2016/01/13,httpclient/src/main/java/org/apache/http/client/entity/EntityBuilder.java,production,1094
2016/01/13,httpclient/src/main/java/org/apache/http/client/methods/HttpOptions.java,production,1110
2016/01/13,httpclient/src/main/java/org/apache/http/client/methods/HttpRequestBase.java,production,1114
2016/01/13,httpclient/src/main/java/org/apache/http/client/methods/RequestBuilder.java,production,1118
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/RequestAcceptEncoding.java,production,1134
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/RequestAddCookies.java,production,1135
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/RequestAuthCache.java,production,1136
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/RequestClientConnControl.java,production,1138
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/RequestDefaultHeaders.java,production,1139
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/RequestExpectContinue.java,production,1140
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/ResponseContentEncoding.java,production,1144
2016/01/13,httpclient/src/main/java/org/apache/http/client/protocol/ResponseProcessCookies.java,production,1145
2016/01/13,httpclient/src/main/java/org/apache/http/client/utils/DateUtils.java,production,1148
2016/01/13,httpclient/src/main/java/org/apache/http/client/utils/HttpClientUtils.java,production,1149
2016/01/13,httpclient/src/main/java/org/apache/http/client/utils/URIBuilder.java,production,1154
2016/01/13,httpclient/src/main/java/org/apache/http/client/utils/URIUtils.java,production,1155
2016/01/13,httpclient/src/main/java/org/apache/http/client/utils/URLEncodedUtils.java,production,1156
2016/01/13,httpclient/src/main/java/org/apache/http/conn/EofSensorInputStream.java,production,1171
2016/01/13,httpclient/src/main/java/org/apache/http/conn/routing/HttpRoute.java,production,1200
2016/01/13,httpclient/src/main/java/org/apache/http/conn/routing/RouteTracker.java,production,1204
2016/01/13,httpclient/src/main/java/org/apache/http/conn/ssl/DefaultHostnameVerifier.java,production,1233
2016/01/13,httpclient/src/main/java/org/apache/http/conn/util/InetAddressUtils.java,production,1251
2016/01/13,httpclient/src/main/java/org/apache/http/conn/util/PublicSuffixListParser.java,production,1253
2016/01/13,httpclient/src/main/java/org/apache/http/conn/util/PublicSuffixMatcher.java,production,1254
2016/01/13,httpclient/src/main/java/org/apache/http/cookie/CookieOrigin.java,production,1262
2016/01/13,httpclient/src/main/java/org/apache/http/cookie/CookiePathComparator.java,production,1263
2016/01/13,httpclient/src/main/java/org/apache/http/cookie/CookiePriorityComparator.java,production,1264
2016/01/13,httpclient/src/main/java/org/apache/http/impl/auth/AuthChallengeParser.java,production,1278
2016/01/13,httpclient/src/main/java/org/apache/http/impl/auth/BasicScheme.java,production,1280
2016/01/13,httpclient/src/main/java/org/apache/http/impl/auth/DigestScheme.java,production,1282
2016/01/13,httpclient/src/main/java/org/apache/http/impl/auth/HttpAuthenticator.java,production,1285
2016/01/13,httpclient/src/main/java/org/apache/http/impl/auth/NTLMEngineImpl.java,production,1291
2016/01/13,httpclient/src/main/java/org/apache/http/impl/auth/SPNegoScheme.java,production,1298
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/AIMDBackoffManager.java,production,1304
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/AbstractResponseHandler.java,production,1308
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/BasicAuthCache.java,production,1312
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/BasicCookieStore.java,production,1313
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/BasicCredentialsProvider.java,production,1314
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/BasicResponseHandler.java,production,1315
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/CloseableHttpClient.java,production,1318
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/DefaultBackoffStrategy.java,production,1326
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/DefaultHttpRequestRetryHandler.java,production,1329
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/DefaultRedirectStrategy.java,production,1332
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/DefaultServiceUnavailableRetryStrategy.java,production,1335
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/FutureRequestExecutionService.java,production,1341
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/IdleConnectionEvictor.java,production,1349
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/InternalHttpClient.java,production,1350
2016/01/13,httpclient/src/main/java/org/apache/http/impl/client/NullBackoffStrategy.java,production,1354
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/BasicHttpClientConnectionManager.java,production,1416
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/DefaultHttpResponseParser.java,production,1426
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/DefaultProxyRoutePlanner.java,production,1430
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/DefaultRoutePlanner.java,production,1432
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/ManagedHttpClientConnectionFactory.java,production,1447
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/PoolingHttpClientConnectionManager.java,production,1450
2016/01/13,httpclient/src/main/java/org/apache/http/impl/conn/SystemDefaultRoutePlanner.java,production,1456
2016/01/13,httpclient/src/main/java/org/apache/http/impl/cookie/AbstractCookieSpec.java,production,1472
2016/01/13,httpclient/src/main/java/org/apache/http/impl/cookie/BasicClientCookie.java,production,1473
2016/01/13,httpclient/src/main/java/org/apache/http/impl/cookie/RFC6265CookieSpec.java,production,1517
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/ConnectionHolder.java,production,1525
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/MainClientExec.java,production,1528
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/MinimalClientExec.java,production,1529
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/ProtocolExec.java,production,1530
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/RedirectExec.java,production,1532
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/RetryExec.java,production,1539
2016/01/13,httpclient/src/main/java/org/apache/http/impl/execchain/ServiceUnavailableRetryExec.java,production,1540
2016/01/13,httpclient/src/test/java/org/apache/http/auth/TestAuthChallenge.java,test,1032
2016/01/13,httpclient/src/test/java/org/apache/http/auth/TestAuthScope.java,test,1041
2016/01/13,httpclient/src/test/java/org/apache/http/auth/util/TestByteArrayBuilder.java,test,1061
2016/01/13,httpclient/src/test/java/org/apache/http/client/config/TestRequestConfig.java,test,1089
2016/01/13,httpclient/src/test/java/org/apache/http/client/entity/TestDecompressingEntity.java,test,1091
2016/01/13,httpclient/src/test/java/org/apache/http/client/entity/TestEntityBuilder.java,test,1094
2016/01/13,httpclient/src/test/java/org/apache/http/client/methods/TestHttpOptions.java,test,1110
2016/01/13,httpclient/src/test/java/org/apache/http/client/methods/TestHttpRequestBase.java,test,1114
2016/01/13,httpclient/src/test/java/org/apache/http/client/methods/TestRequestBuilder.java,test,1118
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAcceptEncoding.java,test,1134
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAddCookies.java,test,1135
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestAuthCache.java,test,1136
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestClientConnControl.java,test,1138
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestDefaultHeaders.java,test,1139
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestRequestExpectContinue.java,test,1140
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestResponseContentEncoding.java,test,1144
2016/01/13,httpclient/src/test/java/org/apache/http/client/protocol/TestResponseProcessCookies.java,test,1145
2016/01/13,httpclient/src/test/java/org/apache/http/client/utils/TestHttpClientUtils.java,test,1149
