Commit_hash,Date,Author,File,Attribution,ID
3c0bc58a3050e774098749178239a891f72cc613,2011/01/12,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheStorage.java,test,55
3c0bc58a3050e774098749178239a891f72cc613,2011/01/12,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntrySerializer.java,test,52
3c0bc58a3050e774098749178239a891f72cc613,2011/01/12,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/Resource.java,test,59
3c0bc58a3050e774098749178239a891f72cc613,2011/01/12,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CachingHttpClient.java,test,106
3c0bc58a3050e774098749178239a891f72cc613,2011/01/12,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/HeapResourceFactory.java,test,124
68ed95699ec80261f21d90a0c3c6d40b6b26f3b3,2010/12/22,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheInvalidator.java,production,97
68ed95699ec80261f21d90a0c3c6d40b6b26f3b3,2010/12/22,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,test,49
68ed95699ec80261f21d90a0c3c6d40b6b26f3b3,2010/12/22,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheStorage.java,test,55
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/AsynchronousValidator.java,production,86
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheConfig.java,production,91
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CachingHttpClient.java,production,106
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HeaderConstants.java,test,46
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,test,49
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/CacheResponseStatus.java,test,44
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HeaderConstants.java,test,46
83efe306fdce960129a05052e2580a601dfae1ef,2010/12/17,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,test,49
e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/BasicHttpCache.java,production,87
e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CachingHttpClient.java,production,106
e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/HttpCache.java,production,125
e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/CacheResponseStatus.java,test,44
e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HeaderConstants.java,test,46
e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,test,49
6e5139df322354557cd0e3460bde079da96fc05b,2010/12/14,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/Variant.java,production,143
7359258155a0d5cf081a5896c0ab40307d632733,2010/12/11,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/impl/client/cache/CacheEntryUpdater.java,production,96
7359258155a0d5cf081a5896c0ab40307d632733,2010/12/11,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,test,49
47a66573e9585a07171de9a6f26472348401a0b4,2010/12/11,Jonathan Moore,httpclient-cache/src/main/java/org/apache/http/client/cache/HttpCacheEntry.java,test,49
0f538860bd367ec6cc76af9eeb8ea990b8588b07,2010/04/15,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,production,586
0f538860bd367ec6cc76af9eeb8ea990b8588b07,2010/04/15,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ssl/SSLSocketFactory.java,production,617
0f538860bd367ec6cc76af9eeb8ea990b8588b07,2010/04/15,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/DefaultHttpClient.java,production,703
0f538860bd367ec6cc76af9eeb8ea990b8588b07,2010/04/15,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/DefaultRequestDirector.java,production,709
0f538860bd367ec6cc76af9eeb8ea990b8588b07,2010/04/15,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/conn/DefaultClientConnectionOperator.java,production,799
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/client/protocol/RequestAcceptEncoding.java,production,509
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/auth/NegotiateScheme.java,production,669
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/client/DefaultRequestDirector.java,production,709
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/conn/AbstractPooledConnAdapter.java,production,789
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/conn/tsccm/ConnPoolByRoute.java,production,837
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,production,842
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ManagedClientConnection.java,test,555
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/routing/HttpRoute.java,test,575
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,test,591
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ClientConnectionManager.java,test,536
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,test,539
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ConnectionPoolTimeoutException.java,test,542
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ManagedClientConnection.java,test,555
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/routing/HttpRoute.java,test,575
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,test,586
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/Scheme.java,test,587
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,test,591
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/SocketFactory.java,test,594
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,test,842
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ClientConnectionManager.java,test,536
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ClientConnectionOperator.java,test,538
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ClientConnectionRequest.java,test,539
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ConnectTimeoutException.java,test,540
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ConnectionPoolTimeoutException.java,test,542
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/ManagedClientConnection.java,test,555
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/OperatedClientConnection.java,test,558
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/routing/HttpRoute.java,test,575
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,test,586
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/Scheme.java,test,587
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,test,591
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/conn/scheme/SocketFactory.java,test,594
b51b11bb91362f2149f9f70056a2a46b922d39d6,2009/11/06,Sebastian Bazley,httpclient/src/main/java/org/apache/http/impl/conn/tsccm/ThreadSafeClientConnManager.java,test,842
d2b10048b926c8337b9d1d1b7a23a92d3ab94d77,2009/09/05,Oleg Kalnichevski,httpmime/src/main/java/org/apache/http/entity/mime/MultipartEntity.java,production,1138
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/annotation/GuardedBy.java,production,401
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/annotation/Immutable.java,production,402
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/annotation/NotThreadSafe.java,production,403
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/annotation/ThreadSafe.java,production,404
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/AUTH.java,production,405
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/AuthSchemeRegistry.java,production,414
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/AuthScope.java,production,415
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/AuthState.java,production,416
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/AuthenticationException.java,production,417
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/BasicUserPrincipal.java,production,418
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/InvalidCredentialsException.java,production,424
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/MalformedChallengeException.java,production,426
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/NTCredentials.java,production,427
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/NTUserPrincipal.java,production,428
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/UsernamePasswordCredentials.java,production,429
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/auth/params/AuthParams.java,production,433
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/CircularRedirectException.java,production,440
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/ClientProtocolException.java,production,441
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/HttpResponseException.java,production,448
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/NonRepeatableRequestException.java,production,449
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/RedirectException.java,production,450
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/entity/UrlEncodedFormEntity.java,production,474
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpDelete.java,production,480
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpEntityEnclosingRequestBase.java,production,481
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpGet.java,production,483
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpHead.java,production,484
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpOptions.java,production,485
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpPost.java,production,487
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpPut.java,production,488
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpRequestBase.java,production,489
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/methods/HttpTrace.java,production,491
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/params/AuthPolicy.java,production,497
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/params/ClientParamBean.java,production,499
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/params/CookiePolicy.java,production,500
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/params/HttpClientParams.java,production,502
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/ClientContextConfigurer.java,production,506
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/RequestAddCookies.java,production,510
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/RequestClientConnControl.java,production,513
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/RequestDefaultHeaders.java,production,514
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/RequestProxyAuthentication.java,production,516
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/RequestTargetAuthentication.java,production,517
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/protocol/ResponseProcessCookies.java,production,520
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/utils/CloneUtils.java,production,522
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/utils/JdkIdn.java,production,526
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/utils/Punycode.java,production,527
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/utils/Rfc3492Idn.java,production,528
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/utils/URIUtils.java,production,530
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/client/utils/URLEncodedUtils.java,production,531
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/BasicEofSensorWatcher.java,production,534
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/BasicManagedEntity.java,production,535
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ConnectTimeoutException.java,production,540
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ConnectionPoolTimeoutException.java,production,542
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/EofSensorInputStream.java,production,546
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/HttpHostConnectException.java,production,551
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/MultihomePlainSocketFactory.java,production,557
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/params/ConnConnectionParamBean.java,production,564
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/params/ConnManagerParamBean.java,production,566
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/params/ConnManagerParams.java,production,567
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/params/ConnPerRouteBean.java,production,569
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/params/ConnRouteParamBean.java,production,571
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/params/ConnRouteParams.java,production,572
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/routing/BasicRouteDirector.java,production,574
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/routing/HttpRoute.java,production,575
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/routing/RouteTracker.java,production,579
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/scheme/PlainSocketFactory.java,production,586
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/scheme/Scheme.java,production,587
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/scheme/SchemeRegistry.java,production,591
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ssl/AbstractVerifier.java,production,605
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ssl/AllowAllHostnameVerifier.java,production,606
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ssl/BrowserCompatHostnameVerifier.java,production,607
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ssl/SSLSocketFactory.java,production,617
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/ssl/StrictHostnameVerifier.java,production,618
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/conn/util/InetAddressUtils.java,production,626
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/cookie/CookieIdentityComparator.java,production,636
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/cookie/CookieOrigin.java,production,637
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/cookie/CookiePathComparator.java,production,638
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/cookie/CookieSpecRegistry.java,production,644
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/cookie/MalformedCookieException.java,production,645
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/cookie/params/CookieSpecParamBean.java,production,651
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/AuthSchemeBase.java,production,654
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/BasicScheme.java,production,655
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/BasicSchemeFactory.java,production,656
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/DigestScheme.java,production,657
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/DigestSchemeFactory.java,production,658
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/NTLMEngineException.java,production,665
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/NTLMScheme.java,production,667
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/RFC2617Scheme.java,production,672
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/auth/UnsupportedDigestAlgorithmException.java,production,677
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/AbstractAuthenticationHandler.java,production,680
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/AbstractHttpClient.java,production,682
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/BasicCookieStore.java,production,688
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/BasicCredentialsProvider.java,production,689
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/BasicResponseHandler.java,production,690
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/ClientParamsStack.java,production,691
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/DefaultConnectionKeepAliveStrategy.java,production,702
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/DefaultHttpClient.java,production,703
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/DefaultHttpRequestRetryHandler.java,production,704
33de23c1025e6bc58d587d351ce0fdf6f9fdbe50,2009/08/26,Oleg Kalnichevski,httpclient/src/main/java/org/apache/http/impl/client/DefaultProxyAuthenticationHandler.java,production,705
